median_income,house_value
6.836999999999999744e+00,3.830000000000000071e+00
7.533699999999999619e+00,4.067999999999999616e+00
6.875300000000000189e+00,4.030000000000000249e+00
6.608500000000000263e+00,3.447000000000000064e+00
4.469899999999999984e+00,3.673999999999999932e+00
5.877900000000000347e+00,3.621999999999999886e+00
5.367899999999999672e+00,2.283999999999999808e+00
3.515400000000000080e+00,3.113999999999999879e+00
3.586100000000000065e+00,5.000009999999999621e+00
3.903799999999999937e+00,2.438000000000000167e+00
4.760900000000000354e+00,3.779999999999999805e+00
4.206100000000000172e+00,2.536000000000000032e+00
4.967100000000000293e+00,3.351999999999999869e+00
6.632900000000000240e+00,3.490000000000000213e+00
7.127299999999999969e+00,3.463000000000000078e+00
4.500000000000000000e+00,3.236000000000000210e+00
6.771799999999999820e+00,3.682999999999999829e+00
8.615500000000000824e+00,4.112000000000000099e+00
3.423799999999999955e+00,3.370000000000000107e+00
3.846400000000000041e+00,2.394000000000000128e+00
3.004700000000000149e+00,2.560000000000000053e+00
4.695700000000000429e+00,2.847999999999999865e+00
3.812500000000000000e+00,3.250000000000000000e+00
3.676499999999999879e+00,2.528000000000000025e+00
5.045300000000000118e+00,3.116000000000000103e+00
4.202799999999999869e+00,2.736000000000000210e+00
3.873200000000000198e+00,2.524000000000000021e+00
4.091099999999999959e+00,2.245999999999999996e+00
4.504999999999999893e+00,2.303999999999999826e+00
4.278200000000000003e+00,3.277000000000000135e+00
4.184700000000000308e+00,1.673000000000000043e+00
7.216499999999999915e+00,3.608999999999999986e+00
3.704499999999999904e+00,1.780999999999999917e+00
4.410700000000000287e+00,2.326999999999999957e+00
3.257400000000000073e+00,2.544000000000000039e+00
3.558600000000000207e+00,2.221999999999999975e+00
5.644700000000000273e+00,2.525999999999999801e+00
5.791000000000000369e+00,2.394000000000000128e+00
4.022300000000000431e+00,2.501999999999999780e+00
4.349999999999999645e+00,2.609999999999999876e+00
4.006800000000000139e+00,2.495000000000000107e+00
4.743100000000000094e+00,2.396999999999999797e+00
4.768500000000000405e+00,2.801000000000000156e+00
3.564900000000000180e+00,4.500000000000000000e+00
4.072000000000000064e+00,3.641999999999999904e+00
5.435100000000000264e+00,3.365000000000000213e+00
4.271899999999999586e+00,2.708000000000000185e+00
3.402800000000000047e+00,3.241999999999999993e+00
4.453100000000000058e+00,3.500000000000000000e+00
4.335099999999999731e+00,2.673999999999999932e+00
3.750000000000000000e+00,3.750000000000000000e+00
3.687500000000000000e+00,4.000000000000000222e-01
4.218799999999999883e+00,5.000009999999999621e+00
5.699900000000000411e+00,4.700000000000000178e+00
6.129900000000000126e+00,5.000009999999999621e+00
4.862499999999999822e+00,2.625000000000000000e+00
4.711999999999999744e+00,2.892999999999999794e+00
5.929100000000000037e+00,2.846000000000000085e+00
3.735899999999999999e+00,2.625000000000000000e+00
5.765699999999999825e+00,3.222999999999999865e+00
4.358999999999999986e+00,1.921999999999999931e+00
4.154399999999999871e+00,2.770000000000000018e+00
5.806000000000000050e+00,3.087000000000000188e+00
4.687500000000000000e+00,2.888999999999999790e+00
5.140799999999999592e+00,2.646999999999999797e+00
5.472100000000000186e+00,3.432999999999999829e+00
2.820300000000000029e+00,2.841000000000000192e+00
4.246299999999999741e+00,2.666999999999999815e+00
3.575000000000000178e+00,2.740000000000000213e+00
3.517900000000000027e+00,1.971999999999999975e+00
3.437500000000000000e+00,2.906000000000000139e+00
3.800300000000000011e+00,2.298000000000000043e+00
3.419799999999999951e+00,3.519000000000000128e+00
3.287500000000000089e+00,1.826999999999999957e+00
3.486800000000000122e+00,1.655999999999999917e+00
4.307699999999999640e+00,2.935000000000000053e+00
3.909100000000000019e+00,2.759999999999999787e+00
4.187500000000000000e+00,2.664000000000000146e+00
4.659099999999999575e+00,1.750000000000000000e+00
3.173599999999999977e+00,1.812999999999999945e+00
2.520799999999999930e+00,3.166999999999999815e+00
3.731799999999999784e+00,3.277000000000000135e+00
3.725000000000000089e+00,2.612999999999999989e+00
3.674199999999999910e+00,2.750000000000000000e+00
2.843799999999999883e+00,3.071000000000000174e+00
3.208299999999999930e+00,3.342999999999999972e+00
4.803600000000000314e+00,3.399999999999999911e+00
3.504500000000000171e+00,3.524999999999999911e+00
5.013099999999999667e+00,3.302999999999999936e+00
4.564400000000000013e+00,2.802000000000000046e+00
4.583300000000000374e+00,3.423999999999999932e+00
3.590899999999999981e+00,3.531000000000000139e+00
5.087100000000000399e+00,3.544999999999999929e+00
2.727899999999999991e+00,3.656000000000000139e+00
5.538499999999999979e+00,3.589999999999999858e+00
6.288400000000000212e+00,4.147000000000000242e+00
6.199499999999999567e+00,4.072000000000000064e+00
3.404199999999999893e+00,3.536000000000000032e+00
5.008600000000000385e+00,3.666999999999999815e+00
5.079600000000000115e+00,3.733999999999999986e+00
6.828000000000000291e+00,3.838999999999999968e+00
7.110800000000000232e+00,4.650000000000000355e+00
6.837399999999999700e+00,5.000009999999999621e+00
5.297100000000000364e+00,4.421000000000000263e+00
3.391700000000000159e+00,3.428999999999999826e+00
4.802100000000000257e+00,4.575000000000000178e+00
7.981300000000000061e+00,4.735000000000000320e+00
7.500000000000000000e+00,5.000009999999999621e+00
6.826800000000000423e+00,5.000009999999999621e+00
1.003459999999999930e+01,5.000009999999999621e+00
9.281000000000000583e+00,5.000009999999999621e+00
5.022199999999999775e+00,5.000009999999999621e+00
7.527400000000000091e+00,5.000009999999999621e+00
8.226599999999999469e+00,5.000009999999999621e+00
8.757999999999999119e+00,5.000009999999999621e+00
5.465900000000000425e+00,5.000009999999999621e+00
7.356099999999999639e+00,5.000009999999999621e+00
9.814399999999999125e+00,5.000009999999999621e+00
8.588800000000000878e+00,5.000009999999999621e+00
7.706800000000000317e+00,5.000009999999999621e+00
1.010069999999999979e+01,5.000009999999999621e+00
1.051420000000000066e+01,5.000009999999999621e+00
1.236700000000000088e+01,5.000009999999999621e+00
1.035909999999999975e+01,5.000009999999999621e+00
7.565500000000000114e+00,5.000009999999999621e+00
8.392400000000000304e+00,5.000009999999999621e+00
8.106400000000000716e+00,5.000009999999999621e+00
1.033290000000000042e+01,5.000009999999999621e+00
7.817700000000000315e+00,5.000009999999999621e+00
5.080400000000000027e+00,5.000009999999999621e+00
7.204500000000000348e+00,5.000009999999999621e+00
8.902100000000000790e+00,5.000009999999999621e+00
4.951900000000000190e+00,5.000009999999999621e+00
6.396700000000000053e+00,5.000009999999999621e+00
7.622899999999999565e+00,5.000009999999999621e+00
7.024499999999999744e+00,5.000009999999999621e+00
8.917199999999999349e+00,5.000009999999999621e+00
8.470900000000000318e+00,5.000009999999999621e+00
1.038940000000000019e+01,5.000009999999999621e+00
5.133499999999999730e+00,4.612000000000000099e+00
5.406299999999999883e+00,4.408999999999999808e+00
6.458800000000000097e+00,4.371000000000000441e+00
4.150000000000000355e+00,2.649999999999999911e+00
3.536399999999999988e+00,3.141000000000000014e+00
5.372700000000000031e+00,3.608999999999999986e+00
7.302299999999999791e+00,4.512999999999999901e+00
7.312999999999999723e+00,4.636999999999999567e+00
6.494900000000000340e+00,4.177999999999999936e+00
7.138200000000000323e+00,4.437999999999999723e+00
6.088400000000000034e+00,4.328999999999999737e+00
5.280300000000000438e+00,3.620999999999999996e+00
5.152400000000000091e+00,3.730999999999999872e+00
5.211400000000000254e+00,4.384000000000000341e+00
4.737499999999999822e+00,4.318999999999999950e+00
6.459999999999999964e+00,4.254999999999999893e+00
5.485000000000000320e+00,4.062999999999999723e+00
6.311099999999999710e+00,3.974000000000000199e+00
4.875000000000000000e+00,3.733999999999999986e+00
5.641300000000000203e+00,3.766000000000000014e+00
5.315999999999999837e+00,3.980999999999999872e+00
6.725699999999999790e+00,5.000009999999999621e+00
7.902899999999999814e+00,5.000009999999999621e+00
6.635399999999999743e+00,5.000009999999999621e+00
9.150800000000000267e+00,5.000009999999999621e+00
5.927699999999999747e+00,4.466000000000000192e+00
1.039419999999999966e+01,5.000009999999999621e+00
7.541800000000000281e+00,4.919999999999999929e+00
1.095079999999999920e+01,5.000009999999999621e+00
7.864700000000000024e+00,5.000009999999999621e+00
6.767000000000000348e+00,5.000009999999999621e+00
8.705099999999999838e+00,5.000009999999999621e+00
6.157499999999999751e+00,5.000009999999999621e+00
4.229700000000000237e+00,4.250000000000000000e+00
2.140600000000000058e+00,4.025000000000000355e+00
4.598700000000000010e+00,3.560000000000000053e+00
4.297200000000000131e+00,4.059000000000000163e+00
7.254299999999999748e+00,5.000009999999999621e+00
4.986100000000000421e+00,5.000009999999999621e+00
6.165499999999999758e+00,5.000009999999999621e+00
6.675600000000000200e+00,5.000009999999999621e+00
8.266400000000000858e+00,5.000009999999999621e+00
1.259019999999999939e+01,5.000009999999999621e+00
6.582900000000000418e+00,5.000009999999999621e+00
5.020299999999999763e+00,4.762999999999999901e+00
3.924300000000000122e+00,4.048000000000000043e+00
4.068599999999999994e+00,3.786000000000000032e+00
1.904500000000000082e+00,3.750000000000000000e+00
1.104920000000000080e+01,5.000009999999999621e+00
1.047600000000000087e+01,5.000009999999999621e+00
4.097199999999999953e+00,3.875000000000000000e+00
7.030899999999999928e+00,4.750000000000000000e+00
1.072369999999999912e+01,5.000009999999999621e+00
1.203720000000000034e+01,5.000009999999999621e+00
1.073550000000000004e+01,5.000009999999999621e+00
1.318670000000000009e+01,5.000009999999999621e+00
1.180599999999999916e+01,5.000009999999999621e+00
1.042769999999999975e+01,5.000009999999999621e+00
9.358599999999999142e+00,5.000009999999999621e+00
8.529400000000000759e+00,5.000009999999999621e+00
7.579399999999999693e+00,5.000009999999999621e+00
1.002590000000000003e+01,5.000009999999999621e+00
1.213870000000000005e+01,5.000009999999999621e+00
1.297920000000000051e+01,5.000009999999999621e+00
1.380930000000000035e+01,5.000009999999999621e+00
8.619600000000000151e+00,5.000009999999999621e+00
5.869100000000000428e+00,3.600000000000000089e+00
1.132830000000000048e+01,5.000009999999999621e+00
5.859600000000000364e+00,3.186999999999999833e+00
5.346799999999999997e+00,2.798999999999999932e+00
5.236600000000000144e+00,2.932999999999999829e+00
5.741500000000000270e+00,3.984999999999999876e+00
3.505999999999999783e+00,2.263999999999999790e+00
4.400400000000000311e+00,2.557999999999999829e+00
6.950800000000000090e+00,3.612000000000000099e+00
5.890399999999999636e+00,2.713999999999999968e+00
7.720100000000000406e+00,3.626999999999999780e+00
8.426199999999999690e+00,4.591999999999999638e+00
8.383699999999999264e+00,4.733999999999999986e+00
8.059499999999999886e+00,4.849999999999999645e+00
7.693299999999999805e+00,4.059000000000000163e+00
9.197400000000000020e+00,5.000009999999999621e+00
9.080000000000000071e+00,5.000009999999999621e+00
6.665899999999999714e+00,5.000009999999999621e+00
4.541699999999999626e+00,4.344999999999999751e+00
8.379200000000000870e+00,4.182999999999999829e+00
6.833300000000000374e+00,3.479999999999999982e+00
7.773799999999999599e+00,3.875000000000000000e+00
8.198800000000000310e+00,3.559000000000000163e+00
8.189999999999999503e+00,3.616000000000000103e+00
8.306499999999999773e+00,3.942000000000000171e+00
6.947300000000000253e+00,3.613999999999999879e+00
6.706400000000000361e+00,3.056000000000000050e+00
7.584500000000000242e+00,2.793000000000000149e+00
5.613900000000000112e+00,2.794999999999999929e+00
5.029200000000000337e+00,2.693999999999999950e+00
5.687599999999999767e+00,2.464999999999999858e+00
5.695800000000000196e+00,2.537999999999999812e+00
4.522100000000000009e+00,1.911000000000000032e+00
6.728699999999999903e+00,2.992999999999999883e+00
5.421800000000000175e+00,2.338999999999999968e+00
5.648799999999999599e+00,2.346000000000000085e+00
6.088899999999999757e+00,2.451999999999999957e+00
6.783599999999999852e+00,2.741000000000000103e+00
5.474099999999999966e+00,2.387999999999999901e+00
5.122799999999999798e+00,2.375999999999999890e+00
4.288499999999999979e+00,2.624000000000000110e+00
5.216599999999999682e+00,2.309000000000000163e+00
5.921400000000000219e+00,2.240000000000000213e+00
5.077200000000000379e+00,2.214999999999999858e+00
6.356600000000000250e+00,2.790999999999999925e+00
4.343799999999999883e+00,2.096999999999999975e+00
4.886199999999999655e+00,1.949999999999999956e+00
2.875000000000000000e+00,1.844000000000000083e+00
7.333899999999999864e+00,2.942000000000000171e+00
4.208300000000000374e+00,1.983999999999999986e+00
5.018600000000000172e+00,2.508000000000000007e+00
4.561499999999999666e+00,2.826000000000000068e+00
5.500000000000000000e+00,2.532000000000000028e+00
6.671199999999999797e+00,3.115000000000000213e+00
5.135600000000000165e+00,2.186999999999999833e+00
5.587500000000000355e+00,2.592999999999999972e+00
4.054700000000000415e+00,2.362000000000000099e+00
5.935900000000000176e+00,2.495000000000000107e+00
2.028799999999999937e+00,3.500000000000000000e+00
4.192599999999999660e+00,2.444999999999999840e+00
4.503300000000000303e+00,2.130999999999999783e+00
3.946099999999999941e+00,1.943000000000000060e+00
3.193200000000000038e+00,1.233999999999999986e+00
5.665199999999999569e+00,2.345000000000000195e+00
5.512100000000000222e+00,2.241000000000000103e+00
5.622300000000000075e+00,2.657000000000000028e+00
6.433900000000000396e+00,2.891999999999999904e+00
7.432299999999999685e+00,3.117999999999999883e+00
6.819399999999999906e+00,2.911999999999999922e+00
5.050900000000000389e+00,1.848000000000000087e+00
5.584900000000000198e+00,2.573999999999999844e+00
4.835499999999999687e+00,1.415999999999999925e+00
3.784400000000000208e+00,1.838999999999999968e+00
5.493900000000000006e+00,2.411999999999999922e+00
5.916400000000000325e+00,2.374000000000000110e+00
4.500000000000000000e+00,2.343999999999999861e+00
6.053799999999999848e+00,2.410000000000000142e+00
5.830499999999999794e+00,2.455999999999999961e+00
5.166299999999999670e+00,2.411999999999999922e+00
4.456500000000000128e+00,1.590000000000000080e+00
6.295700000000000074e+00,2.517999999999999794e+00
7.521799999999999820e+00,2.915000000000000036e+00
4.968799999999999883e+00,2.330999999999999961e+00
5.315699999999999648e+00,2.532999999999999918e+00
6.317800000000000082e+00,2.479999999999999982e+00
6.432800000000000296e+00,2.572000000000000064e+00
6.466400000000000148e+00,2.782999999999999918e+00
6.006199999999999761e+00,2.626999999999999780e+00
5.095799999999999663e+00,2.170999999999999819e+00
5.897999999999999687e+00,2.290999999999999925e+00
6.019800000000000040e+00,2.895999999999999908e+00
5.419299999999999784e+00,2.595000000000000195e+00
5.922500000000000320e+00,2.657999999999999918e+00
6.738500000000000156e+00,2.724000000000000199e+00
6.222999999999999865e+00,2.607000000000000206e+00
5.905300000000000438e+00,2.604999999999999982e+00
4.645800000000000374e+00,5.000009999999999621e+00
4.746999999999999886e+00,2.611000000000000210e+00
4.650000000000000355e+00,3.857000000000000206e+00
4.203899999999999970e+00,5.000009999999999621e+00
4.738599999999999923e+00,3.940999999999999837e+00
6.877299999999999969e+00,4.676999999999999602e+00
6.764400000000000190e+00,4.126000000000000334e+00
7.860100000000000087e+00,4.163000000000000256e+00
7.500000000000000000e+00,3.444999999999999840e+00
6.168400000000000105e+00,2.880999999999999783e+00
4.174999999999999822e+00,2.298000000000000043e+00
2.482099999999999973e+00,2.482000000000000206e+00
5.295099999999999696e+00,3.862000000000000099e+00
3.878800000000000026e+00,2.269000000000000128e+00
3.689499999999999780e+00,2.392999999999999794e+00
5.151399999999999757e+00,4.366999999999999993e+00
